,name,title,rating,date,text,helpful_vote
1152,Karim,Value for money,5,15-Dec-21,Best Quality and reasonable Mony,
1153,Arun Kumar,Good product,5,2-Feb-22,"The media could not be loaded.
                



 Good protein",
1154,Aman,Impressed,5,25-Nov-21,"The media could not be loaded.
                



 Best result👍",
1155,Pulkit jaiswal,It’s not effective product buy another protein bcz I can understand the situation,1,3-Nov-20,Packaging must be good but the product is not much effective,
1156,Himanshu kumar,Product review,4,9-Sep-21,Original product,
1157,Saumya Srijan,"Low Protein, false information.",1,9-May-22,"Bad product, incorrect information about protein.",
1158,shiv,value for money,5,24-Oct-20,the quality of product is very good i am using big muscles product from last 6 months ad i got very effective rresults.,
1159,mangesh gurav,This product is really good tasty and effective. I am a regular user I liked it.,4,14-May-22,,
1160,Irfan qureshi,Not that grt,2,11-Sep-21,It seems it's a fake product. Quality n taste average. Results 0%,
1161,Amazon Customer,Less quantity,2,16-Sep-21,I ordered 1 kg whey protein but under the box it was only 640 grams,
1162,Karan Gabbroo,Best protin for beginners,5,19-Nov-21,Best protin for beginners love this Flawor I buying again this product ❤,
1163,Monish irom,Good,4,27-Nov-21,Good flavour,
1164,DELWYN OO7,Incredible taste,4,11-Feb-22,"Like the taste, it was like a real strawberry milkshake",
1165,Anurag singh,Buget protein,4,25-Nov-21,Nice products. Value for money 🥰🥰,
1166,Tasman,Milk powder,1,10-Dec-21,"The media could not be loaded.
                



 Milk powder don’t but it",
1167,Aman,Gold BM whey,3,7-Oct-21,Nice 👍 product lets try for the first timebut deliver is too late,
1168,Sandeep s.,Fake fake fake,1,11-Oct-21,Fake protein filled with glucose,
1169,sachin rohilla,nice product,5,3-Nov-21,"The media could not be loaded.
                



 Nice product 😍",
1170,Chayan das,Bakwas,1,5 April 2022,Faltu koi kaam ka nai,
1171,Bhavana,Good,5,25-Jul-21,GoodRecieved original productMy 2nd oneGiving massive results,
1172,Vasim Inamdar,It taste really bad !!,3,13-Dec-21,It taste really bad,
1173,Bipin kumar,Go for it..,5,18-Jun-21,Itz 100% Genuine and tastes 👌,
1174,Ashish,💯,3,2-Feb-22,Good supplement for beginners nd intermediate,
1175,Gagan singh Shekhawat,Overall best protien,5,20-Oct-20,It is a best protien flavour is good and mixibility is a little bit goodOverall best protien,
1176,vaibhav,awesome,5,9-Sep-21,its value for money and affordable good protein supply,
1177,Mohit,It's really great for the beginners.,4,23-Aug-21,"It's really great for the beginners. Taste is good, scoop size is also big.",
1178,rohit,Refund money,1,19-Dec-20,Your product is very worst it causing me health issues i want my refund as soon as possible,
1179,Aftab yusuf,It's is good for beginners,3,28-Jan-22,It's good for bignerss,
1180,Rajesh Mondal,Not bad,3,28 April 2022,Not bad✌🏻,
1181,Monu Pal,Bad Product,1,9-Jan-22,This product is not good in taste and not more effective,
1182,sunil,Bad,1,14-Sep-21,"The media could not be loaded.
                



 Dad flavor for",
1183,Priyanshu kumar,Fake product,1,3-Aug-21,After using seems that it's a fake product.,
1184,hardik dave,Great,5,16-Jun-22,Best product,
1185,Aryan,Got broken cap.,5,15-Dec-21,"Product is good, flavour is also good,but I got broken cap.",
1186,Sonicxcion,Great product...,5,27-Nov-21,It tastes good. I gain lots of muscles with this. Must try...,
1187,Vishal chake,Nic product cafe late bigmusle thanks.. Vishal chake 😍😍😍,4,1-Mar-20,Nic test like a coffee late.😍😍 me riview vishal 😁😁😁 thanks bigmusles ... Gold primium..,
1188,Pankaj singh,Very poor quality..looks like duplicate product being solded on amazon,1,19-Aug-21,Very poor quality..useless..dnt buy this product literally,
1189,Ramprasad Gurjar,Best protien and affordable,5,19-Sep-21,"The media could not be loaded.
                



 It best and good in taste",
1190,Nitin dhiman,Amazing product and taste,5,25-Nov-21,Amazing energy level,
1191,Sm,BigMuscles choclate flavour,1,18-Oct-21,Worst Chocolate flavour. Taste is absolutely disgusting.,
1192,jitender,bad supplement i have ever used,1,3-Jun-22,totally wastage of body and money,
1193,NITIN JADHAV,1 No.,4,24-Dec-21,this product is very good ..i satisfied,
1194,Narender Singh,Good Product,2,5-Aug-21,Taste is not good Not Bad Average taste. I brought the Rocky Rock flavour.,
1195,Shreyas patil,Fake product sent!  Tasting like soya bean powder,1,11-Oct-21,Flavour !How can a whey protein taste like soya bean powder,
1196,Akhilesh singh,Good product,5,12 April 2022,Good produt wortfull,
1197,Pawan rai,Yes you feel strainth and pump,5,5-Jun-21,This awesome products.i use many whey protein. Bt this top level protein  must buy,
1198,Pooja,Must have,5,10 April 2022,Must have,
1199,Aakil rehman,Good for muscle building,5,5-Oct-21,Good product in muscle building I love it and also flavour is very good,
1200,Shivam Rastogi,Affordable suppliment,5,17-Jan-22,It really helps you to achieve your fitness goals,
1201,vipul,Fake product no one help me to replace or refund.,1,25-Sep-20,Fake fake product. Please don't buy believe me it all fake.,
1202,Rupesh Khedekar,Nice test and good for beginner,5,30-Aug-21,Nice test and good for beginner,
1203,Bhimsen Mahapatra,Yes without any doubt go for it. It shows the results perfectly.,4,21-Nov-21,The media could not be loaded.,
1204,Mithun Thampy,Worst taste,1,23-Jun-21,"Worst taste, seems like expiry product, don't waste your money.",
1205,Kuldeep,Brilliant,5,27-Sep-21,For lean body muscle,
1206,virat chauhan,worthy.,4,4-Jun-21,i baaught thrice now nd it's good giving better results,
1207,Rishi saini,Lean muscle gain,4,12-Nov-21,The media could not be loaded.,
1208,Gurinder Singh,Its was a fake product,1,11-Aug-21,Fake product,
1209,SReeKuttan,Slumps forming has become a problem,4,2-Nov-20,It takes a lot of time to blend with water completely. The falvour is good and the content also nice.,
1210,Vikas K.,SO NICE PRODUCT I LOVE THIS PRODUCT 💪,5,2-Feb-22,I LOVE THIS PRODUCT SO NICE PROTEIN 💪💪💪,
1211,Amazon Customer,Cool product,5,6-Jul-21,Useful money productsFlavour is so good,
1212,Sachin sampat gawali,Not good taste and flavour,3,27-Aug-20,Not good taste and flavour,
1213,Akash singh,Quality of label is very poor plzzz do not buy this product,1,9-Aug-22,It's looking like a fake product,
1214,Praveen Singh Bisht,They do a paid promotion in box,1,10-Oct-21,They do a paid promotion in box and don't even give the cashback,
1215,vineet,Awesome!!!,5,16-May-20,Value for money.,
1216,Rohit T,Poor quality,1,31-Oct-21,Not worth negative star. Poor quality,
1217,Sachin pimpalkar,No result,2,29-Dec-21,Noresult,
1218,Zahid,Flavour cookies and Cream,1,7-Aug-21,Bht zyda ghtya hai bhai fake se b gaya guzra hai ye to..,
1219,jay panchal,nice,4,3 April 2021,good,
1220,Rajeev Rastogi,Great,5,17-Jul-21,Result is gaad,
1221,Rohit attri,Its good but extra sweeter used,4,7-Jan-22,I like test but i don’t like extra sweetness,
1222,harish nagar,Worst product,1,30-May-22,Worst product,
1223,Jeetu s.,Fake product,1,15-Sep-20,Fake product and barcode not working don't buy this product,
1224,Kirit Patel,FRAUD,1,17-Jul-21,Not satisfied,
1225,Rohan bhalekar,Live this one,5,3-Dec-21,Woooww what a product with good taste like to try more ✌,
1226,Ajay,"The taste sucks , please don't buy this product . After drinking every time it feels u will vomit",1,23-Feb-22,Flavour is really bad,
1227,Rajeev,Best at budget,5,30-Dec-21,You can see change in your body in one month,
1228,Samrat k.,False publicity stunt,2,19-Nov-20,I haven't received the free item. A total false publicity stunt,
1229,Anil,reasonable price,5,6-Jan-22,good  product for beginners,
1230,Dinoraj N.,Best,5,5-Oct-20,Best product ever price and Quality is awesome.,
1231,rakesh soni,Good,5,3-Aug-21,Good,
1232,nand dubey,nice product,5,10-Feb-22,it suits on my body and increases my strength.,
1233,Ashish kumar,Not good protin,1,16-Sep-20,Not good protin I am not happy this protin,
1234,Deepak kalsi,Great product at reasonable price,4,27-Nov-21,This is great product with great results,
1235,Ravinder. Kumar,Not a bed,4,1-Oct-21,Not a bed,
1236,Abhay Kapoor,Great taste with excellent results,5,26-Nov-21,One f the best proteins with mild flavour n good results,
1237,Nitin Sharma,Yy,5,9-Jun-21,Best best best whey protein I am using this four three months 🔥,
1238,Nilesh,Don't waste your money and trust.,1,27-Mar-21,Worst protein I have ever tasted and used for my intense workout,
1239,Madhavi gahlot,i got a duplicate product,1,10-Nov-21,the whey doesn't mix properly..... taste like calk powder.,
1240,Amazon Customer,I got used product,1,17-Dec-21,I got half of pakage of protien and sealed is broken.,
1241,Nanu,Reasonable price best quality 👌,5,31-Jul-21,Great taste best result👍,
1242,Mo Zaki,Fake product,1,7-Jan-22,Fake product only lumps after mixing☹️☹️☹️☹️,
1243,Nishant Rana,"Worst product, non reliable",1,18 April 2021,The pack was opened...i doubt it was adulterated. Pathetic taste and content.,
1244,Deepak,Best in class,5,21-May-21,Taste is owsome mixibility is good,
1245,Amazon Customer,Good product. No complaints.,5,18-Jun-22,No complaints.,
1246,Gourav,Not fully satisfied,3,9 April 2021,Flavor is ok but didn't met upto the expectations ....,
1247,Amazon Customer,Would not recommend buying it,1,22-Sep-20,Doesn’t mix well at all. Should be taken off the market.,
1248,nitin mehar,Results,5,6-Dec-21,Best product with good results,
1249,sourav acharya,Good for beginners with low budget,4,27-Jul-21,Good product. Big muscles gift me a 20gr BCAA with this gold premium protein.,
1250,anshul navhal,Very very sweet taste whey protein,1,19-Nov-20,Taste is nice but it is very very sweet and personally I didn't get any result.,
1251,Gajender kumar Gupta,Very good product,5,14-Mar-22,Very good product and good taste,
1252,Nitesh yogi,Good for body,1,7-Nov-21,It's good for energy and for boby muscular build  .......,
1253,Vijay Gosavi,Very good product and protein,5,15-Jun-22,Very good product and protein,
1254,beena thapa,Already use post workout,4,12-Feb-21,Nice performances and flavor is next level tasteI like this supplement,
1255,Phurpa bapu,Tarun gill sir I Love you,5,15-Jul-21,Best product big muscle thanks to Tarun gill sir,
1256,ADIL WANI,WOREST PRODUCT I EVER TRIED,1,13-Sep-21,WOREST PROTEIN..NOT DISSOLVE PROPER...NOT GOOD IN TASTE..WORREST,
1257,Amazon Customer,Excellent,5,14 April 2022,Good,
1258,Omkar dixit,Don't by it,1,2-Dec-21,Worst protine powder in the world don't by it,
1259,Anil Yadav,Poor product। Iska naam change karo big muscle ki jagah small muscle kar do,2,8-Jul-21,Nothing good. Test is not good. A lot of foam is made. And there is no effect.,
1260,Priyanshu,Best product,5,18-Nov-21,Flavour is good and very good supplement for beginners,
1261,Ram,Protien Powder,5,25-Nov-21,It was a nice product at cheap price .love the flavor,
1262,Prince raj,Better product 👍👍👍product genuinely,5,24-Jul-21,"The media could not be loaded.
                



 Amezing flavor tasty yummy❣️💚",
1263,adil khan,Result in not muscle recovery is very slow,2,14-Aug-21,Product is not Result orientedNot good for muscle recovery,
1264,Sunny baniya,It's a ok one,3,13-Jul-22,It's ok one,
1265,Bansilal,Protein is good but Belgian chocolate taste is little bit bad,5,6-Sep-21,Taste is not good,
1266,Sambhaji Biradar,Super,5,13-Jun-21,I tried it first time and I am totally satisfied,
1267,Amitosh dash,Worth product for beginners,5,24-Dec-21,"Amazing chocolate flavour , best taste !♥️",
1268,Asif Raeen,"Taste is worst, it's not a belgium chocolate",1,6 April 2022,Worst taste,
1269,A.shree hari,It's real not fake,4,29 April 2021,Quality of whey is not so good what can I expect from cheap whey,
1270,Avinash Subhash Patil,Original product received,5,8-Feb-21,"Original and authentic product, 100% result",
1271,Suman Das,Average taste,4,4 April 2021,I don't know the protein ratio but it is value for money,
1272,K.K,Awosme product packaging quality of product is also very good mixibilty of protien is very good,5,29-Nov-21,Osm product no complaints with this product,
1273,Amazon Customer,Good quality best protein,3,6-Aug-21,"I like this protein,",
1274,Amazon Customer,Ok product,5,20-Feb-22,Medium product,
1275,Diya Khumanthem,Good,5,21-Dec-21,"The media could not be loaded.
                



 Good",
1276,kalpesh jadhav,Waste,1,14-Nov-20,Bad smelll  no taste.  Looks very cheap inside,
1277,Roshan fernz,Not good  its fake,1,10-Dec-21,No labdoor certificate sticker in the box,
1278,Avneesh Saloniya,Didn't get the full combo what we ordered,4,27-May-21,This combo Also contain a BM t-shirt that we didn't get it.,
1279,Ritul baliyan,Amazing,5,17-Dec-21,Recovery muscle gaining absorbency 1 number 👌🏻,
1280,Kushal Kalita,Very very nice product,5,2-Aug-22,Very nice product,
1281,Ankit,This product definitely,1,19-Jul-22,This product poor,
1282,Ankit Thakur,Good product,5,9 April 2022,Satisfied,
1283,Yash,It's a good product for the beginners . And for weight gain and muscle gain,3,30-Nov-21,It is a good product. And also good for beginners.,
1284,Aditya kumar,Protein rich product also help in muscles gaining.,4,16-Aug-20,Flavor is awesome 🔥,
1285,Prathamesh D.,Flavour,3,29-Nov-21,"its good, but the taste changes every time",
