,name,title,rating,date,text,helpful_vote
2792,Raghavendra Nayak,Scam : Donot Buy - Adulterated powder but orginal container,1,20-Sep-21,"Seems like these guys open the container from bottom and fill in some Adulterated powder which is harmful for your health, that's why you can authenticate the container. Kindly don't buy this product. Raised a complaint in consumer forum.",1
2793,Your FaithFully,Fake Product!! Warning,1,28-Mar-22,"The original Packing doesn?? have seal pack cover while opening the lid, and the texts on the label is not the font ON uses stop fooling your customers",3
2794,Noel.Rodrigues,100% Authentic product - Go for it if you're a beginner,5,11-Aug-22,"This is for the first time and I was little skeptical about buying protein supplements online. However, I am not at all disappointed for the choice I made. I got a 100% genuine product (I checked the authenticity of the product by going to the ON authencity website). Go for it.",1
2795,Mehool S.,Not looking like usual,2,8-Sep-20,"I have been using ON product from past 3 years but this time when it delivered it was bit unusual as the packaging was not proper as when I just opened the seal the powder was spilling out , also the packaging colour was little different on the backside(not sure if ON have changed their packaging ) . Also I always use double chocolate so this time it tastes also different , I have texted the code to the given number for the authenticated it got verified as an original product though",2
2796,Girish Bhanushali,Bad packaging and product genuineness altered,1,15 April 2022,"The media could not be loaded.
                



?Packaging of the product is very bad and Aaso the product is clearly seen to been opened and sealed back at the bottom for which photos and video is attached.",2
2797,AKSHAY K.,Nice Product!!!,4,25-Dec-18,"The taste is really good. Mixes well with water and I advise those who want to achieve better results to use a blender and blend in some nuts along with the protein powder and drink it with water.I am using this product for 3 months and I have got it from Cloudtail. They sell original product.You can see results only if you do good workout like Gym or Swimming. Otherwise, it is waste of money, as it is only supplement!",1
2798,Nilay Sahu,Best Whey Protein,5,13-Sep-19,"Have experienced transformation in the first week of use itself. And it's a genuine product.I highly recommend.There are two scratch code for authentication of the product. First is from On Nutrition itself, and second is from seller Bright Commodities.Both codes are different and authenticated on the respective websites.",2
2799,Yogesh,Received the protein powder which was going to expire in 2 months only.,1,27-Jan-22,"Beware. I purchased this protein powder which has only 2 month left to expire. I couldn't use this product. I didn't see this first, and only noticed it once some one from my family mentioned this specifically that I was drinking expired protein.",1
2800,Amazon Customer,"Old stock, tastes bitter, very unlike usual",1,3-Jan-21,I have bought this product from Amazon before and I??e been using it for a couple of years now. This time the Taste and texture were not like usual. Tastes bitter and left flour like grains after mixing. Either the product is disintegrated because it is old stock or something else is wrong.,2
2801,Naveen,Sweet saliva after consuming,1,25-Oct-20,"I had brought other flavors of on gold earlier and everyone was superb, but this product i got was authenticated but an hour after consuming, saliva turns sweety and that taste last for 4-5 hours, i think they added some low quality sweetener because i never felt like this in previous packs! I don't how we can decide which whey is good and which contains impurities!",1
2802,Pranjal,Opened and used,1,27-Dec-20,"I ordered it from coudtail India but still, I got a faulty product. product was authentic but the inner seal was not there and the product was also used although I easily returned it's very disappointing to face such issues with such reputed dealers.",2
2803,Amazon Customer,Fake product,1,4-Oct-21,"The media could not be loaded.
                



?Absolutely horrible experience. This is the first time I got a fake product by Amazon I don?? think it?? verified and the seal is was not already there, Best is really bad I didn?? expect this from Amazon.",2
2804,Riyaz,Worst packaging ever I've seen ever.,1,23-May-19,first I ordered this item and item came with no packaging.  I've used the same product from purchased from USA directly and this one taste completely different from previous one.Color of this and the previously used ON Whey is different. mix-ability of this whey is very less.And I've strong doubt the authenticity of this product.,1
2805,Vikram singh,Fake product,1,11-Sep-18,Got fake product ....On the box instead of 29 servings ...28 servings is written on the box ....,13
